link_src,link_track,pdt_dis_nm,name,sc_id,stock_name,sc_sector_id,sc_sector,forum_topics_url,Mkt Cap (Rs. Cr.),Previous Close,Face Value,TTM EPS,TTM PE,Book Value Per Share,Basic EPS (Rs.),Diluted EPS (Rs.),Cash EPS (Rs.),Book Value [ExclRevalReserve]/Share (Rs.),Book Value [InclRevalReserve]/Share (Rs.),Revenue from Operations/Share (Rs.),PBDIT/Share (Rs.),PBIT/Share (Rs.),PBT/Share (Rs.),Net Profit/Share (Rs.),NP After MI And SOA / Share (Rs.),PBDIT Margin (%),PBIT Margin (%),PBT Margin (%),Net Profit Margin (%),NP After MI And SOA Margin (%),Return on Networth/Equity (%),Return on Capital Employed (%),Return on Assets (%),Total Debt/Equity (X),Asset Turnover Ratio (%),Current Ratio (X),Quick Ratio (X),Inventory Turnover Ratio (X),Dividend Payout Ratio (NP) (%),Dividend Payout Ratio (CP) (%),Earnings Retention Ratio (%),Cash Earnings Retention Ratio (%),Interest Coverage Ratios (%),Interest Coverage Ratios (Post Tax) (%),Enterprise Value (Cr.),EV/Net Operating Revenue (X),EV/EBITDA (X),MarketCap/Net Operating Revenue (X),Retention Ratios (%),Price/BV (X),Price/Net Operating Revenue,Earnings Yield,Operating Revenue Per Share,ROCE (%),CASA (%),Net Profit After MI And SOA Margin (%),Operating Profit Margin (%),Return On Assets (%),Return On Equity/Networth (%),Net Interest Margin (%),Cost To Income (%),Interest Income/Total Assets (%),Non-Interest Income/Total Assets (%),Operating Profit/Total Assets (%),Operating Expenses/Total Assets (%),Interest Expenses/Total Assets (%),Enterprise Value (Rs.Cr),EV Per Net Sales (X),Price To Book Value (X),Price To Sales (X),Earnings Yield (X),Key Financial Ratios of(in Rs. Cr.),Key Financial Ratios of Container Corporation of India(in Rs. Cr.),Key Financial Ratios of Pritish Nandy Communications(in Rs. Cr.)
https://www.moneycontrol.com/india/stockpricequote/sugar/balrampurchinimills/BCM,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BCM&type=stock,"Balrampur Chini Mills&nbsp;<span>INE119A01028, BALRAMCHIN, 500038</span>",Balrampur Chini Mills,BCM,Balrampur Chini Mills,FB,Food & Beverages,https://mmb.moneycontrol.com/forum-topics/stocks/balrampur-chini-18801.html,"9,388",456.95,1.00,20.72,22.44,175.77,21.65,21.57,28.44,187.99,187.99,268.22,39.28,30.73,26.10,19.90,21.64,14.64,11.45,9.73,7.41,8.06,11.51,13.57,6.12,0.69,0.82,1.29,0.07,1.81,13.86,9.93,86.14,90.07,8.49,8.49,"13,672.87",2.52,17.24,2.04,86.13,2.91,2.04,0.04,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/machine-tools/baluforgeindustries/BAL01,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BAL01&type=stock,"Balu Forge Industries&nbsp;<span>INE011E01029, BALUFORGE, 531112</span>",Balu Forge Industries,BAL01,Balu Forge Industries,EC,Engineering & Capital Goods,https://mmb.moneycontrol.com/forum-topics/stocks/balu-forge-242338.html,"7,288",635.55,10.00,19.90,32.13,80.51,19.24,18.38,18.71,95.08,95.08,83.38,24.22,23.92,22.93,18.40,18.40,29.04,28.68,27.49,22.07,22.07,19.35,24.65,16.27,0.03,0.94,3.19,2.64,6.48,0.00,0.00,0.00,0.00,24.48,24.48,"7,009.40",7.59,26.13,7.65,0.00,6.71,7.65,0.03,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/banarasbeads/BB03,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BB03&type=stock,"Banaras Beads&nbsp;<span>INE655B01011, BANARBEADS, 526849</span>",Banaras Beads,BB03,Banaras Beads,MS,Miscellaneous,https://mmb.moneycontrol.com/forum-topics/stocks/banaras-beads-242312.html,93,138.91,10.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/textiles-general/bangoverseas/BO02,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BO02&type=stock,"Bang Overseas&nbsp;<span>INE863I01016, BANG, 532946</span>",Bang Overseas,BO02,Bang Overseas,MF,Manufacturing,https://mmb.moneycontrol.com/forum-topics/stocks/bang-overseas-246847.html,69,52.69,10.00,2.87,17.80,62.65,-1.60,-1.60,-0.56,64.23,64.23,139.26,-0.65,-1.69,-2.94,-1.60,-1.60,-0.46,-1.21,-2.11,-1.15,-1.15,-2.49,-2.45,-1.27,0.30,1.15,1.87,0.64,0.21,0.00,0.00,0.00,0.00,-0.52,-0.52,86.20,0.46,-97.62,0.34,0.00,0.73,0.34,-0.03,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/bancoproductsindia/BPI,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BPI&type=stock,"Banco Products (India)&nbsp;<span>INE213C01025, BANCOINDIA, 500039</span>",Banco Products (India),BPI,Banco Products (India),AU,Automotive,https://mmb.moneycontrol.com/forum-topics/stocks/banco-products-48864.html,"12,129",859.85,2.00,30.25,28.03,89.05,27.39,27.39,33.99,91.05,91.08,224.59,45.74,39.14,37.35,27.39,27.39,20.36,17.42,16.62,12.19,12.19,30.08,32.38,13.76,0.24,1.32,1.98,0.74,2.79,40.15,32.36,59.85,67.64,25.52,25.52,"5,131.35",1.60,7.84,1.54,59.84,3.79,1.54,0.08,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bankabioloo/BB08,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BB08&type=stock,"Banka Bioloo&nbsp;<span>INE862Y01015, BANKA, 0</span>",Banka Bioloo,BB08,Banka Bioloo,MS,Miscellaneous,https://mmb.moneycontrol.com/forum-topics/stocks/banka-bioloo-510693.html,95,87.20,10.00,-8.46,--,31.35,-8.21,-8.21,-5.89,28.98,28.98,49.82,-2.34,-4.67,-8.42,-8.22,-8.20,-4.69,-9.36,-16.89,-16.49,-16.45,-28.28,-11.46,-10.85,1.09,0.68,1.41,1.25,7.69,0.00,0.00,0.00,0.00,-0.68,-0.68,108.47,2.00,-42.62,1.45,0.00,2.50,1.45,-0.11,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/sugar/bannariammansugars/BS07,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BS07&type=stock,"Bannariamman Sugars&nbsp;<span>INE459A01010, BANARISUG, 500041</span>",Bannariamman Sugars,BS07,Bannariamman Sugars,FB,Food & Beverages,https://mmb.moneycontrol.com/forum-topics/stocks/bannariamman-80050.html,"4,437","3,653.50",10.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/packaging-packaging-materials/shreetirupatibalajeeagrotradingcompany/STBATCL,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=STBATCL&type=stock,"Shree Tirupati Balajee Agro Trading Company&nbsp;<span>INE0S2G01011, BALAJEE, 544249</span>",Shree Tirupati Balajee Agro Trading Company,STBATCL,Shree Tirupati Balajee Agro Trading Company,,,https://mmb.moneycontrol.com/forum-topics/stocks/shree-tirupati-531872.html,383,46.75,10.00,2.94,15.95,36.56,3.38,3.38,4.89,35.93,35.93,71.03,9.00,8.05,5.50,3.93,3.11,12.67,11.33,7.74,5.53,4.37,8.65,18.55,4.29,0.68,1.05,2.09,0.79,1.61,0.00,0.00,0.00,0.00,3.54,3.54,597.05,1.03,8.13,0.62,0.00,1.23,0.62,0.07,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/bankbaroda/BOB,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BOB&type=stock,"Bank Of Baroda&nbsp;<span>INE028A01039, BANKBARODA, 532134</span>",Bank Of Baroda,BOB,Bank Of Baroda,BF,Banking & Financial Services,https://mmb.moneycontrol.com/forum-topics/stocks/bankbaroda-261.html,"136,498",259.60,2.00,37.63,7.01,283.29,40.06,40.06,42.35,282.95,282.95,,,,,39.51,40.01,,,,15.99,,,,,,,,,,,,,,,,,,,,79.15,,,,247.11,2.12,37.71,16.19,27.41,1.11,14.14,2.66,49.21,6.87,1.33,-0.24,1.97,4.20,"1,692,567.82",13.23,0.81,0.92,0.18,,,
https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/bankindia/BOI,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BOI&type=stock,"Bank Of India&nbsp;<span>INE084A01016, BANKINDIA, 532149</span>",Bank Of India,BOI,Bank Of India,BF,Banking & Financial Services,https://mmb.moneycontrol.com/forum-topics/stocks/bankindia-5501.html,"57,150",124.63,10.00,20.84,6.02,159.03,20.97,20.97,21.84,159.01,177.29,,,,,20.51,20.97,,,,13.09,,,,,,,,,,,,,,,,,,,,86.64,,,,156.60,1.62,34.76,13.39,27.61,0.90,13.18,2.33,50.88,6.74,0.86,0.02,1.62,4.41,"940,316.59",13.19,0.67,0.68,0.20,,,
https://www.moneycontrol.com/india/stockpricequote/ironsteel/bansalwireindustries/BWI03,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BWI02&type=stock,"Bansal Wire Industries&nbsp;<span>INE0B9K01025, BANSALWIRE, 544209</span>",Bansal Wire Industries,BWI02,Bansal Wire Industries,ME,Media & Entertainment,https://mmb.moneycontrol.com/forum-topics/stocks/bansal-wire-industri-529014.html,"5,514",337.15,5.00,9.82,35.87,76.06,9.73,9.73,11.26,81.06,81.06,224.02,17.77,15.86,13.43,9.35,9.24,7.93,7.07,5.99,4.17,4.12,11.39,16.85,6.66,0.48,2.04,1.83,0.91,7.37,0.00,0.00,0.00,0.00,7.35,7.35,"6,669.58",1.90,23.97,1.73,0.00,4.78,1.73,0.02,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-synthetic-blended/banswarasyntex/BS01,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BS01&type=stock,"Banswara Syntex&nbsp;<span>INE629D01020, BANSWRAS, 503722</span>",Banswara Syntex,BS01,Banswara Syntex,MF,Manufacturing,https://mmb.moneycontrol.com/forum-topics/stocks/banswara-syntex-75270.html,437,124.99,5.00,5.74,22.25,157.19,6.47,6.47,19.95,163.41,163.41,377.58,34.14,20.14,8.57,5.95,6.47,9.04,5.33,2.27,1.57,1.71,3.96,8.67,1.85,0.81,1.14,1.49,0.71,1.97,15.45,4.88,84.55,95.12,2.95,2.95,855.21,0.66,7.32,0.32,84.54,0.75,0.32,0.05,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/textiles-general/bannariammanspinningmills/BAS01,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BAS01&type=stock,"Bannari Amman Spinning Mills&nbsp;<span>INE186H01022, BASML, 532674</span>",Bannari Amman Spinning Mills,BAS01,Bannari Amman Spinning Mills,MF,Manufacturing,https://mmb.moneycontrol.com/forum-topics/stocks/bannarispg-246326.html,215,25.81,5.00,1.08,24.96,55.88,1.11,1.11,5.10,64.00,64.00,136.85,10.33,6.34,-0.60,1.11,1.11,7.55,4.63,-0.43,0.81,0.81,1.73,7.23,0.71,1.12,0.79,1.13,0.63,3.05,0.00,0.00,0.00,0.00,1.49,1.49,651.35,0.73,9.72,0.21,0.00,0.46,0.21,0.04,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/chemicals/basfindia/BAS,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BAS&type=stock,"BASF India&nbsp;<span>INE373A01013, BASF, 500042</span>",BASF India,BAS,BASF India,CH,Chemicals,https://mmb.moneycontrol.com/forum-topics/stocks/basf-13162.html,"20,290","4,589.70",10.00,91.46,51.25,810.58,110.70,110.70,152.31,839.52,839.52,"3,525.06",187.78,146.13,149.24,110.66,110.66,5.32,4.14,4.23,3.13,3.13,13.18,16.49,5.66,0.01,1.94,1.56,0.92,6.06,13.55,9.84,86.45,90.16,51.35,51.35,"18,396.08",1.21,22.63,1.26,86.44,5.28,1.26,0.02,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/leather-products/bataindia/BI01,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BI01&type=stock,"Bata India&nbsp;<span>INE176A01028, BATAINDIA, 500043</span>",Bata India,BI01,Bata India,CN,Consumer Non-durables,https://mmb.moneycontrol.com/forum-topics/stocks/bata-india-10022.html,"15,570","1,188.10",5.00,16.23,74.64,114.32,25.73,25.73,54.62,122.54,122.54,271.44,62.48,33.59,33.17,25.73,25.73,23.01,12.37,12.22,9.47,9.47,20.99,14.96,8.64,0.00,0.97,1.84,0.97,4.00,85.51,40.28,14.49,59.72,6.25,6.25,"15,038.26",4.31,18.73,4.49,14.48,9.95,4.49,0.02,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/pesticidesagro-chemicals/bayercropscience/BC12,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=HSA01&type=stock,"Bayer CropScience&nbsp;<span>INE462A01022, BAYERCROP, 506285</span>",Bayer CropScience,HSA01,Bayer CropScience,CH,Chemicals,https://mmb.moneycontrol.com/forum-topics/stocks/bayer-cropscien-3761.html,"22,718","4,912.90",10.00,0.00,--,--,14.03,14.03,19.74,84.51,84.51,198.63,24.44,18.72,16.81,14.03,14.03,12.30,9.42,8.46,7.06,7.06,16.60,13.65,8.30,0.34,117.60,1.87,1.14,4.11,17.10,12.15,82.90,87.85,9.80,9.80,"1,128.92",1.44,11.70,1.33,82.89,3.13,1.33,0.05,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/computers-software/blackbox/AGC,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=TT03&type=stock,"BLACK BOX&nbsp;<span>INE676A01027, BBOX, 500463</span>",BLACK BOX,TT03,BLACK BOX,IT,Information Technology,https://mmb.moneycontrol.com/forum-topics/stocks/agc-networks-3623.html,"9,501",532.25,2.00,12.65,44.18,37.45,12.16,12.11,18.74,44.80,44.80,352.34,32.03,25.34,12.47,12.05,12.09,9.09,7.19,3.53,3.41,3.43,26.98,25.09,6.66,0.86,2.04,1.56,1.41,26.17,0.00,0.00,0.00,0.00,3.75,3.75,"6,513.29",1.09,12.01,1.02,0.00,8.03,1.02,0.03,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/bombayburmahtradingcorporation/BBT,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BBT&type=stock,"Bombay Burmah Trading Corporation&nbsp;<span>INE050A01025, BBTC, 501425</span>",Bombay Burmah Trading Corporation,BBT,Bombay Burmah Trading Corporation,FB,Food & Beverages,https://mmb.moneycontrol.com/forum-topics/stocks/bombay-burmah-120515.html,"12,828","1,802.80",2.00,163.54,11.24,731.82,160.90,160.90,340.69,807.16,807.16,"2,622.54",487.98,441.18,416.77,293.89,160.90,18.60,16.82,15.89,11.20,6.13,19.93,35.48,8.82,0.27,1.48,1.07,0.75,14.35,11.31,8.76,88.69,91.24,21.50,21.50,"15,508.50",0.85,4.56,0.67,88.68,2.19,0.67,0.09,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/containerspackaging/bbtriplewallcontainers/BTC,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BTC02&type=stock,"BB Triplewall Containers&nbsp;<span>INE01EE01011, BBTCL, 543668</span>",BB Triplewall Containers,BTC02,BB Triplewall Containers,MF,Manufacturing,https://mmb.moneycontrol.com/forum-topics/stocks/bb-triplewall-containers-510858.html,410,198.37,10.00,-3.11,--,58.73,-2.70,-2.70,12.20,54.32,54.32,239.75,19.97,4.79,-3.82,-2.98,-2.70,8.33,1.99,-1.59,-1.24,-1.12,-4.96,3.95,-1.30,2.03,1.25,1.01,0.58,5.14,0.00,0.00,0.00,0.00,2.32,2.32,498.89,1.01,12.18,0.56,0.00,2.47,0.56,-0.02,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/bclindustries/BC06,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BC06&type=stock,"BCL Industries&nbsp;<span>INE412G01024, BCLIND, 524332</span>",BCL Industries,BC06,BCL Industries,FB,Food & Beverages,https://mmb.moneycontrol.com/forum-topics/stocks/bcl-industries-242391.html,"1,223",41.80,1.00,3.49,11.87,25.64,3.26,3.26,5.05,27.14,27.16,95.38,7.24,5.68,4.63,3.48,3.22,7.58,5.95,4.85,3.65,3.37,11.85,14.83,6.10,0.67,1.97,1.81,0.76,6.79,7.77,5.23,92.23,94.77,6.90,6.90,"1,591.59",0.57,7.45,0.37,92.22,1.32,0.37,0.09,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/bedmuthaindustries/BI05,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BI20&type=stock,"Bedmutha Industries&nbsp;<span>INE844K01012, BEDMUTHA, 533270</span>",Bedmutha Industries,BI20,Bedmutha Industries,MM,Metals & Mining,https://mmb.moneycontrol.com/forum-topics/stocks/bedmutha-ind-509190.html,448,139.42,10.00,3.56,39.04,43.73,7.69,7.69,13.73,45.03,45.03,325.23,24.86,18.81,7.69,7.69,7.69,7.64,5.78,2.36,2.36,2.36,17.08,16.14,3.79,1.50,1.72,1.51,1.24,11.60,0.00,0.00,0.00,0.00,2.23,2.23,728.06,0.69,9.08,0.50,0.00,3.60,0.50,0.05,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/aerospacedefence/bharatelectronics/BE03,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BE03&type=stock,"Bharat Electronics&nbsp;<span>INE263A01024, BEL, 500049</span>",Bharat Electronics,BE03,Bharat Electronics,MF,Manufacturing,https://mmb.moneycontrol.com/forum-topics/stocks/bharat-elec-8141.html,"301,638",406.50,1.00,7.52,54.87,27.32,7.28,7.28,7.87,27.32,27.32,32.52,10.36,9.72,9.71,7.23,7.28,31.87,29.90,29.86,22.24,22.38,26.64,33.72,13.03,0.00,0.59,1.76,1.30,2.87,31.59,29.04,68.41,70.96,782.65,782.65,"210,645.02",8.86,27.80,9.26,68.40,11.02,9.26,0.02,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/glassglass-products/brandconcepts/BCL09,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BCL09&type=stock,"Brand Concepts&nbsp;<span>INE977Y01011, BCONCEPTS, 543442</span>",Brand Concepts,BCL09,Brand Concepts,MF,Manufacturing,https://mmb.moneycontrol.com/forum-topics/stocks/brand-concepts-510671.html,435,361.85,10.00,5.15,67.65,49.52,5.89,5.75,15.99,63.17,63.17,243.08,26.68,16.56,7.43,5.88,5.88,10.97,6.81,3.05,2.41,2.41,9.30,15.08,2.68,1.24,1.34,1.32,0.81,0.00,0.00,0.00,0.00,0.00,2.92,2.92,411.24,1.51,13.74,1.22,0.00,4.69,1.22,0.02,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/beardsell/B06,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=B04&type=stock,"Beardsell&nbsp;<span>INE520H01022, BEARDSELL, 539447</span>",Beardsell,B04,Beardsell,MS,Miscellaneous,https://mmb.moneycontrol.com/forum-topics/stocks/beardsell-509109.html,135,33.22,2.00,2.65,12.94,19.36,2.49,2.49,4.43,20.58,20.58,68.02,6.07,4.13,3.21,2.49,2.49,8.92,6.07,4.72,3.66,3.66,12.11,17.95,5.62,0.32,1.60,1.23,0.95,7.19,0.00,0.00,0.00,0.00,6.60,6.60,163.44,0.61,6.83,0.55,0.00,1.80,0.55,0.07,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/beml/BEM03,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BEM&type=stock,"BEML&nbsp;<span>INE258A01016, BEML, 500048</span>",BEML,BEM,BEML,EC,Engineering & Capital Goods,https://mmb.moneycontrol.com/forum-topics/stocks/beml-12241.html,"18,283","4,318.70",10.00,71.77,61.17,648.16,70.24,70.24,87.11,691.22,691.22,962.89,126.74,109.66,96.66,70.03,70.03,13.16,11.38,10.03,7.27,7.27,10.13,11.43,4.98,0.08,0.71,2.68,1.40,0.88,0.00,0.00,0.00,0.00,9.75,9.75,"13,672.15",3.40,25.83,3.34,0.00,4.66,3.34,0.02,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/electric-equipment/bharatbijlee/BB,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BB&type=stock,"Bharat Bijlee&nbsp;<span>INE464A01036, BBL, 503960</span>",Bharat Bijlee,BB,Bharat Bijlee,EC,Engineering & Capital Goods,https://mmb.moneycontrol.com/forum-topics/stocks/bharat-bijlee-29103.html,"3,729","3,307.70",5.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/consumer-food/mrsbectorsfoodspecialities/MBF01,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=MBF01&type=stock,"Mrs. Bectors Food Specialities&nbsp;<span>INE495P01012, BECTORFOOD, 543253</span>",Mrs. Bectors Food Specialities,MBF01,Mrs. Bectors Food Specialities,,,https://mmb.moneycontrol.com/forum-topics/stocks/mrs-bectors-511595.html,"7,514","1,244.00",10.00,22.59,54.17,189.88,23.79,23.78,35.70,190.03,190.03,305.46,45.71,33.34,31.25,23.33,23.35,14.96,10.91,10.22,7.63,7.64,12.28,15.77,9.14,0.11,1.41,2.30,1.79,15.57,21.43,14.01,78.57,85.99,21.78,21.78,"8,786.31",4.69,31.33,4.77,78.56,7.67,4.77,0.02,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/bergerpaintsindia/BPI02,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BPI02&type=stock,"Berger Paints India&nbsp;<span>INE463A01038, BERGEPAINT, 509480</span>",Berger Paints India,BPI02,Berger Paints India,CH,Chemicals,https://mmb.moneycontrol.com/forum-topics/stocks/berger-paints-51442.html,"63,261",529.65,1.00,9.79,55.42,47.95,10.13,10.12,12.88,52.78,52.78,99.02,16.73,13.69,13.15,9.84,10.12,16.89,13.83,13.28,9.94,10.22,19.18,23.64,12.92,0.02,1.32,2.05,1.06,5.08,34.56,26.58,65.44,73.42,30.83,30.83,"57,930.03",5.02,29.69,5.05,65.43,9.47,5.05,0.02,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/bestagrolife/SCL11,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SCL11&type=stock,"Best Agrolife&nbsp;<span>INE052T01013, BESTAGRO, 539660</span>",Best Agrolife,SCL11,Best Agrolife,BF,Banking & Financial Services,https://mmb.moneycontrol.com/forum-topics/stocks/best-agrolife-510210.html,889,367.50,10.00,28.98,12.97,319.68,29.56,29.56,47.70,320.48,320.48,767.47,86.64,68.51,40.73,29.56,29.56,11.28,8.92,5.30,3.85,3.85,9.22,19.92,3.58,0.62,0.92,1.37,0.69,0.92,0.00,0.00,0.00,0.00,3.12,3.12,976.71,0.54,4.77,0.34,0.00,0.80,0.34,0.11,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/consumer-food/barbequenationhospitality/BNH,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BNH&type=stock,"Barbeque Nation Hospitality&nbsp;<span>INE382M01027, BARBEQUE, 543283</span>",Barbeque Nation Hospitality,BNH,Barbeque Nation Hospitality,,,https://mmb.moneycontrol.com/forum-topics/stocks/barbeque-nat-511656.html,920,234.12,5.00,-10.06,--,96.84,-7.11,-7.11,38.23,92.81,92.81,315.54,58.12,12.96,-6.97,-6.93,-7.11,18.42,4.10,-2.20,-2.19,-2.25,-7.66,4.84,-2.11,0.19,0.95,0.49,0.32,28.75,0.00,0.00,0.00,0.00,2.92,2.92,"1,122.13",0.91,4.94,0.86,0.00,2.93,0.86,-0.03,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/belriseindustries/BIL08,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BIL07&type=stock,"Belrise Industries&nbsp;<span>INE894V01022, BELRISE, 544405</span>",Belrise Industries,BIL07,Belrise Industries,AU,Automotive,https://mmb.moneycontrol.com/forum-topics/stocks/belrise-industries-535975.html,"14,507",159.10,5.00,4.45,36.63,30.42,5.46,5.46,10.53,41.43,41.43,127.36,16.63,11.57,6.84,5.46,5.46,13.05,9.08,5.37,4.28,4.28,13.18,16.84,4.91,1.08,1.25,1.34,1.06,7.52,0.00,0.00,0.00,0.00,3.52,3.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/finance-investments/bfinvestment/BFI,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BFI&type=stock,"BF Investment&nbsp;<span>INE878K01010, BFINVEST, 533303</span>",BF Investment,BFI,BF Investment,BF,Banking & Financial Services,https://mmb.moneycontrol.com/forum-topics/stocks/bf-investment-509279.html,"1,827",465.65,5.00,20.74,23.38,"1,831.78",59.01,59.01,-6.50,"1,831.76","1,831.76",16.47,14.74,14.63,14.63,-6.61,59.01,89.53,88.83,88.83,-40.16,358.36,3.22,0.72,2.92,0.00,0.01,"1,841.85","1,841.85",0.00,0.00,0.00,0.00,0.00,--,--,"1,428.75",23.03,25.73,29.54,0.00,0.27,29.54,0.12,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/bfutilities/BFU,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BFU&type=stock,"BF Utilities&nbsp;<span>INE243D01012, BFUTILITIE, 532430</span>",BF Utilities,BFU,BF Utilities,UL,Utilities,https://mmb.moneycontrol.com/forum-topics/stocks/bf-utilities-66741.html,"3,063",798.65,5.00,49.24,16.52,34.94,39.12,39.12,98.10,14.70,14.70,257.33,159.25,141.72,104.05,80.57,39.12,61.88,55.07,40.43,31.31,15.20,266.18,25.98,6.07,21.84,0.42,1.43,0.77,0.00,0.00,0.00,0.00,0.00,4.23,4.23,"4,576.58",4.72,7.63,2.99,0.00,52.44,2.99,0.05,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/bgrenergysystems/BES,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=BES&type=stock,"BGR Energy Systems&nbsp;<span>INE661I01014, BGRENERGY, 532930</span>",BGR Energy Systems,BES,BGR Energy Systems,EC,Engineering & Capital Goods,https://mmb.moneycontrol.com/forum-topics/stocks/bgr-energy-246827.html,"1,898",250.44,10.00,-155.77,--,-129.79,-134.75,-134.75,-133.06,-222.86,-222.86,62.71,-49.33,-51.12,-134.85,-134.85,-134.76,-78.66,-81.52,-215.05,-215.05,-214.90,0.00,34.87,-20.68,-2.16,0.10,0.73,0.73,17.93,0.00,0.00,0.00,0.00,-0.59,-0.59,"3,952.95",8.74,-11.11,1.31,0.00,-0.37,1.31,-1.64,,,,,,,,,,,,,,,,,,,,,,
